top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,lebron_team_score,opponent_team_score,opponent,team,season,color
175,177,"Apr 2, 2023",4th Qtr,7:18,False,2,14,False,87,109,MIL,PHI,2023,red
228,428,"Apr 4, 2023",1st Qtr,10:06,True,3,26,True,7,2,BOS,PHI,2023,green
233,429,"Apr 4, 2023",1st Qtr,8:05,False,3,26,True,10,2,BOS,PHI,2023,red
269,403,"Apr 4, 2023",1st Qtr,6:49,False,3,27,True,12,5,BOS,PHI,2023,red
83,356,"Apr 4, 2023",1st Qtr,4:38,True,2,12,True,16,14,BOS,PHI,2023,green
69,204,"Apr 4, 2023",2nd Qtr,10:45,False,2,4,True,28,24,BOS,PHI,2023,red
311,280,"Apr 4, 2023",2nd Qtr,10:18,False,3,26,True,28,26,BOS,PHI,2023,red
279,366,"Apr 4, 2023",2nd Qtr,8:25,True,3,26,True,33,31,BOS,PHI,2023,green
79,247,"Apr 4, 2023",2nd Qtr,5:50,True,2,3,True,37,35,BOS,PHI,2023,green
220,285,"Apr 4, 2023",2nd Qtr,3:56,False,2,18,True,40,37,BOS,PHI,2023,red
315,308,"Apr 4, 2023",2nd Qtr,1:54,True,3,27,True,47,42,BOS,PHI,2023,green
141,106,"Apr 4, 2023",3rd Qtr,11:12,False,2,16,True,53,46,BOS,PHI,2023,red
259,80,"Apr 4, 2023",3rd Qtr,7:03,False,3,26,True,60,55,BOS,PHI,2023,red
79,252,"Apr 4, 2023",3rd Qtr,4:51,True,2,3,True,66,60,BOS,PHI,2023,green
253,409,"Apr 4, 2023",3rd Qtr,4:23,False,3,26,True,66,63,BOS,PHI,2023,red
180,203,"Apr 4, 2023",4th Qtr,10:56,False,2,14,True,72,69,BOS,PHI,2023,red
49,106,"Apr 4, 2023",4th Qtr,8:19,False,2,13,False,77,79,BOS,PHI,2023,red
215,445,"Apr 4, 2023",4th Qtr,5:57,True,3,26,False,84,86,BOS,PHI,2023,green
53,216,"Apr 6, 2023",1st Qtr,10:51,False,2,2,False,0,2,MIA,PHI,2023,red
312,166,"Apr 6, 2023",1st Qtr,7:15,False,3,27,False,10,11,MIA,PHI,2023,red
128,346,"Apr 6, 2023",2nd Qtr,11:35,False,2,13,False,31,41,MIA,PHI,2023,red
125,236,"Apr 6, 2023",2nd Qtr,9:39,False,2,8,False,31,45,MIA,PHI,2023,red
243,418,"Apr 6, 2023",2nd Qtr,8:05,False,3,26,False,33,50,MIA,PHI,2023,red
158,187,"Apr 6, 2023",2nd Qtr,6:39,True,2,12,False,37,53,MIA,PHI,2023,green
60,231,"Apr 6, 2023",2nd Qtr,5:03,True,2,1,False,40,54,MIA,PHI,2023,green
271,361,"Apr 6, 2023",2nd Qtr,4:18,False,3,25,False,40,54,MIA,PHI,2023,red
258,391,"Apr 6, 2023",2nd Qtr,2:06,False,3,26,False,42,59,MIA,PHI,2023,red
112,223,"Apr 6, 2023",2nd Qtr,0:35,True,2,6,False,44,67,MIA,PHI,2023,green
106,473,"Apr 6, 2023",3rd Qtr,9:49,True,3,24,False,51,74,MIA,PHI,2023,green
162,15,"Apr 6, 2023",3rd Qtr,8:00,True,3,25,False,56,74,MIA,PHI,2023,green
128,227,"Apr 15, 2023",1st Qtr,11:21,False,2,8,False,0,0,BRK,PHI,2023,red
103,230,"Apr 15, 2023",1st Qtr,10:30,False,2,5,False,2,2,BRK,PHI,2023,red
69,236,"Apr 15, 2023",1st Qtr,10:19,False,2,2,False,2,2,BRK,PHI,2023,red
159,270,"Apr 15, 2023",1st Qtr,8:03,True,2,11,True,11,7,BRK,PHI,2023,green
315,237,"Apr 15, 2023",1st Qtr,6:46,False,3,27,True,14,11,BRK,PHI,2023,red
106,246,"Apr 15, 2023",1st Qtr,5:44,False,2,6,True,14,13,BRK,PHI,2023,red
262,85,"Apr 15, 2023",1st Qtr,0:56,True,3,26,True,30,23,BRK,PHI,2023,green
69,225,"Apr 15, 2023",2nd Qtr,7:10,False,2,2,True,44,38,BRK,PHI,2023,red
271,383,"Apr 15, 2023",2nd Qtr,6:30,True,3,26,True,47,40,BRK,PHI,2023,green
85,257,"Apr 15, 2023",2nd Qtr,5:01,False,2,4,True,49,46,BRK,PHI,2023,red
64,228,"Apr 15, 2023",2nd Qtr,3:30,False,2,2,True,56,48,BRK,PHI,2023,red
248,420,"Apr 15, 2023",2nd Qtr,2:20,True,3,27,True,61,49,BRK,PHI,2023,green
313,308,"Apr 15, 2023",2nd Qtr,0:54,True,3,27,True,64,55,BRK,PHI,2023,green
347,165,"Apr 15, 2023",2nd Qtr,0:29,True,3,31,True,67,58,BRK,PHI,2023,green
331,344,"Apr 15, 2023",2nd Qtr,0:00,False,3,30,True,67,58,BRK,PHI,2023,red
190,471,"Apr 15, 2023",3rd Qtr,6:14,False,3,27,True,78,71,BRK,PHI,2023,red
39,481,"Apr 15, 2023",3rd Qtr,6:09,True,3,24,True,81,71,BRK,PHI,2023,green
252,416,"Apr 15, 2023",4th Qtr,11:37,False,3,27,True,93,81,BRK,PHI,2023,red
292,129,"Apr 15, 2023",4th Qtr,8:32,False,3,27,True,100,83,BRK,PHI,2023,red
200,32,"Apr 15, 2023",4th Qtr,5:51,False,3,26,True,105,92,BRK,PHI,2023,red
233,429,"Apr 15, 2023",4th Qtr,3:42,True,3,26,True,115,94,BRK,PHI,2023,green
52,233,"Apr 17, 2023",1st Qtr,9:46,True,2,1,True,5,3,BRK,PHI,2023,green
333,207,"Apr 17, 2023",1st Qtr,7:00,False,3,29,False,7,12,BRK,PHI,2023,red
316,333,"Apr 17, 2023",1st Qtr,0:01,False,3,28,False,25,25,BRK,PHI,2023,red
168,193,"Apr 17, 2023",2nd Qtr,10:32,False,2,13,False,27,27,BRK,PHI,2023,red
313,243,"Apr 17, 2023",2nd Qtr,3:17,False,3,26,False,35,45,BRK,PHI,2023,red
153,323,"Apr 17, 2023",2nd Qtr,2:23,False,2,13,False,37,45,BRK,PHI,2023,red
282,395,"Apr 17, 2023",2nd Qtr,0:29,False,3,28,False,42,49,BRK,PHI,2023,red
66,243,"Apr 17, 2023",3rd Qtr,7:31,False,2,2,True,58,56,BRK,PHI,2023,red
295,343,"Apr 17, 2023",3rd Qtr,6:40,True,3,27,True,61,56,BRK,PHI,2023,green
276,412,"Apr 17, 2023",3rd Qtr,5:14,False,3,28,True,64,59,BRK,PHI,2023,red
63,229,"Apr 17, 2023",4th Qtr,10:29,False,2,2,True,69,68,BRK,PHI,2023,red
298,111,"Apr 17, 2023",4th Qtr,9:19,True,3,28,True,74,68,BRK,PHI,2023,green
207,468,"Apr 17, 2023",4th Qtr,4:40,False,3,28,True,83,73,BRK,PHI,2023,red
308,241,"Apr 20, 2023",1st Qtr,9:43,False,3,26,False,4,4,BRK,PHI,2023,red
307,242,"Apr 20, 2023",1st Qtr,2:34,True,3,26,False,28,28,BRK,PHI,2023,green
68,254,"Apr 20, 2023",1st Qtr,1:45,False,2,2,False,28,28,BRK,PHI,2023,red
175,351,"Apr 20, 2023",2nd Qtr,11:39,True,2,17,True,34,28,BRK,PHI,2023,green
271,368,"Apr 20, 2023",2nd Qtr,8:32,True,3,26,True,40,34,BRK,PHI,2023,green
156,353,"Apr 20, 2023",2nd Qtr,6:46,True,2,15,True,42,36,BRK,PHI,2023,green
285,137,"Apr 20, 2023",2nd Qtr,6:15,False,3,26,True,42,36,BRK,PHI,2023,red
304,171,"Apr 20, 2023",2nd Qtr,0:35,False,3,26,True,58,47,BRK,PHI,2023,red
167,460,"Apr 20, 2023",3rd Qtr,9:28,False,3,25,True,60,54,BRK,PHI,2023,red
303,224,"Apr 20, 2023",3rd Qtr,7:58,True,3,25,True,63,61,BRK,PHI,2023,green
63,238,"Apr 20, 2023",3rd Qtr,4:46,True,2,1,False,67,70,BRK,PHI,2023,green
97,231,"Apr 20, 2023",3rd Qtr,3:04,True,2,5,False,71,74,BRK,PHI,2023,green
87,224,"Apr 20, 2023",3rd Qtr,1:27,False,2,4,False,74,77,BRK,PHI,2023,red
50,240,"Apr 20, 2023",3rd Qtr,1:23,True,2,0,False,76,77,BRK,PHI,2023,green
64,219,"Apr 20, 2023",3rd Qtr,0:31,False,2,3,False,76,80,BRK,PHI,2023,red
58,225,"Apr 22, 2023",1st Qtr,9:32,False,2,2,False,4,8,BRK,PHI,2023,red
83,261,"Apr 22, 2023",1st Qtr,7:27,False,2,4,False,4,14,BRK,PHI,2023,red
80,244,"Apr 22, 2023",1st Qtr,4:02,True,2,3,False,14,20,BRK,PHI,2023,green
298,199,"Apr 22, 2023",1st Qtr,2:49,False,3,25,False,16,20,BRK,PHI,2023,red
264,376,"Apr 22, 2023",2nd Qtr,4:04,True,3,25,False,36,39,BRK,PHI,2023,green
98,233,"Apr 22, 2023",2nd Qtr,3:43,False,2,5,False,36,39,BRK,PHI,2023,red
172,191,"Apr 22, 2023",2nd Qtr,2:23,True,2,13,False,38,44,BRK,PHI,2023,green
128,259,"Apr 22, 2023",2nd Qtr,1:55,False,2,8,False,38,44,BRK,PHI,2023,red
154,321,"Apr 22, 2023",2nd Qtr,0:59,False,2,13,False,40,45,BRK,PHI,2023,red
58,238,"Apr 22, 2023",2nd Qtr,0:50,False,2,1,False,40,45,BRK,PHI,2023,red
302,163,"Apr 22, 2023",3rd Qtr,9:43,True,3,26,False,45,53,BRK,PHI,2023,green
164,211,"Apr 22, 2023",3rd Qtr,8:37,False,2,12,False,45,53,BRK,PHI,2023,red
300,231,"Apr 22, 2023",3rd Qtr,6:55,False,3,25,False,50,53,BRK,PHI,2023,red
85,237,"Apr 22, 2023",3rd Qtr,5:41,False,2,4,False,52,53,BRK,PHI,2023,red
66,216,"Apr 22, 2023",3rd Qtr,2:12,False,2,3,True,60,57,BRK,PHI,2023,red
113,236,"Apr 22, 2023",4th Qtr,9:38,False,2,6,True,70,67,BRK,PHI,2023,red
267,363,"Apr 22, 2023",4th Qtr,9:06,False,3,25,False,70,70,BRK,PHI,2023,red
120,176,"Apr 22, 2023",4th Qtr,5:20,False,2,10,True,81,74,BRK,PHI,2023,red
63,144,"May 1, 2023",1st Qtr,11:38,True,2,10,True,2,0,BOS,PHI,2023,green
194,296,"May 1, 2023",1st Qtr,9:28,True,2,15,False,6,6,BOS,PHI,2023,green
167,167,"May 1, 2023",1st Qtr,8:33,True,2,14,True,10,9,BOS,PHI,2023,green
218,444,"May 1, 2023",1st Qtr,8:13,True,3,26,True,13,9,BOS,PHI,2023,green
268,421,"May 1, 2023",1st Qtr,7:41,True,3,28,True,16,11,BOS,PHI,2023,green
238,442,"May 1, 2023",1st Qtr,5:46,False,3,28,True,19,18,BOS,PHI,2023,red
203,334,"May 1, 2023",1st Qtr,4:04,True,2,18,False,21,24,BOS,PHI,2023,green
137,236,"May 1, 2023",1st Qtr,2:56,True,2,9,False,25,29,BOS,PHI,2023,green
282,390,"May 1, 2023",1st Qtr,2:01,False,3,28,False,25,31,BOS,PHI,2023,red
88,257,"May 1, 2023",1st Qtr,0:32,False,2,4,False,31,36,BOS,PHI,2023,red
89,207,"May 1, 2023",2nd Qtr,6:11,True,2,5,False,47,52,BOS,PHI,2023,green
210,22,"May 1, 2023",2nd Qtr,4:53,True,3,27,False,50,57,BOS,PHI,2023,green
205,311,"May 1, 2023",2nd Qtr,3:53,False,2,17,False,50,59,BOS,PHI,2023,red
82,418,"May 1, 2023",2nd Qtr,0:40,False,2,18,False,60,62,BOS,PHI,2023,red
304,194,"May 1, 2023",3rd Qtr,11:40,False,3,26,False,63,66,BOS,PHI,2023,red
134,243,"May 1, 2023",3rd Qtr,10:26,False,2,8,False,63,68,BOS,PHI,2023,red
82,237,"May 1, 2023",3rd Qtr,7:55,True,2,3,True,74,72,BOS,PHI,2023,green
89,377,"May 1, 2023",3rd Qtr,7:09,True,2,14,True,76,74,BOS,PHI,2023,green
294,323,"May 1, 2023",3rd Qtr,6:06,False,3,26,True,78,74,BOS,PHI,2023,red
44,470,"May 1, 2023",3rd Qtr,5:06,True,3,23,True,83,77,BOS,PHI,2023,green
203,223,"May 1, 2023",3rd Qtr,4:25,False,2,15,True,83,79,BOS,PHI,2023,red
300,333,"May 1, 2023",3rd Qtr,3:31,False,3,27,True,83,81,BOS,PHI,2023,red
300,343,"May 1, 2023",3rd Qtr,2:11,False,3,27,True,83,81,BOS,PHI,2023,red
198,304,"May 1, 2023",4th Qtr,8:56,True,2,16,False,93,96,BOS,PHI,2023,green
56,211,"May 1, 2023",4th Qtr,7:42,True,2,3,False,96,96,BOS,PHI,2023,green
288,361,"May 1, 2023",4th Qtr,7:02,True,3,27,True,99,96,BOS,PHI,2023,green
278,372,"May 1, 2023",4th Qtr,5:50,True,3,26,True,102,100,BOS,PHI,2023,green
293,362,"May 1, 2023",4th Qtr,5:09,False,3,27,False,102,102,BOS,PHI,2023,red
82,202,"May 1, 2023",4th Qtr,2:53,False,2,5,False,107,111,BOS,PHI,2023,red
307,248,"May 1, 2023",4th Qtr,0:08,True,3,26,True,117,115,BOS,PHI,2023,green
96,250,"May 3, 2023",1st Qtr,10:09,False,2,5,True,5,3,BOS,PHI,2023,red
194,318,"May 3, 2023",1st Qtr,5:28,True,2,16,False,10,12,BOS,PHI,2023,green
274,397,"May 3, 2023",1st Qtr,4:47,False,3,27,False,10,14,BOS,PHI,2023,red
138,286,"May 3, 2023",1st Qtr,4:29,True,2,10,False,12,14,BOS,PHI,2023,green
308,142,"May 3, 2023",1st Qtr,2:19,False,3,28,False,18,20,BOS,PHI,2023,red
325,207,"May 3, 2023",1st Qtr,1:13,False,3,28,False,18,23,BOS,PHI,2023,red
117,239,"May 3, 2023",2nd Qtr,9:42,False,2,7,False,26,37,BOS,PHI,2023,red
362,217,"May 3, 2023",2nd Qtr,7:26,False,3,31,False,32,42,BOS,PHI,2023,red
77,216,"May 3, 2023",2nd Qtr,5:16,False,2,4,False,38,45,BOS,PHI,2023,red
331,202,"May 3, 2023",2nd Qtr,0:08,False,3,28,False,47,57,BOS,PHI,2023,red
288,364,"May 3, 2023",3rd Qtr,8:03,False,3,27,False,54,66,BOS,PHI,2023,red
188,336,"May 3, 2023",3rd Qtr,6:08,False,2,17,False,55,71,BOS,PHI,2023,red
96,236,"May 3, 2023",3rd Qtr,2:05,False,2,5,False,60,83,BOS,PHI,2023,red
106,258,"May 3, 2023",3rd Qtr,0:56,False,2,6,False,63,89,BOS,PHI,2023,red
286,111,"May 5, 2023",1st Qtr,8:38,True,3,27,False,7,14,BOS,PHI,2023,green
109,243,"May 5, 2023",1st Qtr,8:11,False,2,6,False,7,14,BOS,PHI,2023,red
47,253,"May 5, 2023",1st Qtr,4:17,False,2,1,False,16,24,BOS,PHI,2023,red
318,290,"May 5, 2023",2nd Qtr,9:17,False,3,27,True,36,33,BOS,PHI,2023,red
126,257,"May 5, 2023",2nd Qtr,8:17,False,2,8,False,36,38,BOS,PHI,2023,red
139,311,"May 5, 2023",2nd Qtr,8:09,False,2,11,False,36,38,BOS,PHI,2023,red
73,228,"May 5, 2023",2nd Qtr,6:34,False,2,3,False,39,43,BOS,PHI,2023,red
313,239,"May 5, 2023",3rd Qtr,4:46,False,3,26,False,72,74,BOS,PHI,2023,red
212,253,"May 5, 2023",3rd Qtr,4:05,False,2,16,False,72,77,BOS,PHI,2023,red
210,468,"May 5, 2023",4th Qtr,11:42,False,3,28,False,77,88,BOS,PHI,2023,red
298,341,"May 5, 2023",4th Qtr,6:51,False,3,27,False,89,95,BOS,PHI,2023,red
51,236,"May 5, 2023",4th Qtr,4:36,True,2,0,False,94,100,BOS,PHI,2023,green
307,265,"May 5, 2023",4th Qtr,2:05,True,3,26,False,99,105,BOS,PHI,2023,green
293,378,"May 5, 2023",4th Qtr,0:12,False,3,28,False,102,114,BOS,PHI,2023,red
85,222,"May 7, 2023",1st Qtr,10:14,True,2,4,True,6,2,BOS,PHI,2023,green
62,258,"May 7, 2023",1st Qtr,6:44,False,2,2,False,11,14,BOS,PHI,2023,red
58,228,"May 7, 2023",1st Qtr,2:59,True,2,1,False,19,19,BOS,PHI,2023,green
316,189,"May 7, 2023",2nd Qtr,10:44,True,3,27,True,32,24,BOS,PHI,2023,green
112,160,"May 7, 2023",2nd Qtr,10:20,True,2,10,True,34,26,BOS,PHI,2023,green
98,249,"May 7, 2023",2nd Qtr,9:46,True,2,5,True,36,27,BOS,PHI,2023,green
150,240,"May 7, 2023",2nd Qtr,8:23,True,2,10,True,41,33,BOS,PHI,2023,green
274,384,"May 7, 2023",2nd Qtr,7:50,True,3,27,True,44,33,BOS,PHI,2023,green
45,222,"May 7, 2023",2nd Qtr,6:52,False,2,2,True,44,33,BOS,PHI,2023,red
69,232,"May 7, 2023",2nd Qtr,3:33,False,2,2,True,49,35,BOS,PHI,2023,red
213,450,"May 7, 2023",2nd Qtr,0:06,True,3,27,True,59,47,BOS,PHI,2023,green
277,141,"May 7, 2023",3rd Qtr,10:33,True,3,25,True,62,54,BOS,PHI,2023,green
288,354,"May 7, 2023",3rd Qtr,8:24,False,3,26,True,67,58,BOS,PHI,2023,red
204,263,"May 7, 2023",3rd Qtr,7:54,True,2,16,True,71,58,BOS,PHI,2023,green
265,395,"May 7, 2023",3rd Qtr,6:48,True,3,27,True,76,61,BOS,PHI,2023,green
167,161,"May 7, 2023",4th Qtr,11:42,False,2,14,True,92,83,BOS,PHI,2023,red
148,262,"May 7, 2023",4th Qtr,7:57,True,2,10,True,94,86,BOS,PHI,2023,green
232,309,"May 7, 2023",4th Qtr,2:26,True,2,19,False,100,102,BOS,PHI,2023,green
56,239,"May 7, 2023",4th Qtr,1:50,True,2,1,False,102,105,BOS,PHI,2023,green
168,228,"May 7, 2023",4th Qtr,0:16,True,2,12,False,107,107,BOS,PHI,2023,green
273,393,"May 7, 2023",1st OT,2:51,False,3,27,False,109,112,BOS,PHI,2023,red
297,354,"May 7, 2023",1st OT,1:04,False,3,27,False,111,112,BOS,PHI,2023,red
109,474,"May 7, 2023",1st OT,0:19,True,3,24,True,116,115,BOS,PHI,2023,green
162,363,"May 9, 2023",1st Qtr,6:18,True,2,17,True,16,13,BOS,PHI,2023,green
44,212,"May 9, 2023",1st Qtr,5:24,True,2,3,True,20,13,BOS,PHI,2023,green
326,311,"May 9, 2023",2nd Qtr,11:32,True,3,28,True,36,26,BOS,PHI,2023,green
175,288,"May 9, 2023",2nd Qtr,10:49,True,2,13,True,38,26,BOS,PHI,2023,green
164,150,"May 9, 2023",2nd Qtr,9:03,False,2,15,True,42,28,BOS,PHI,2023,red
59,413,"May 9, 2023",2nd Qtr,0:03,False,2,17,True,58,49,BOS,PHI,2023,red
45,313,"May 9, 2023",3rd Qtr,7:05,False,2,7,True,69,57,BOS,PHI,2023,red
299,378,"May 9, 2023",4th Qtr,9:52,False,3,28,True,92,78,BOS,PHI,2023,red
317,253,"May 11, 2023",1st Qtr,8:21,False,3,27,False,3,10,BOS,PHI,2023,red
193,478,"May 11, 2023",1st Qtr,7:34,False,3,28,False,3,13,BOS,PHI,2023,red
128,273,"May 11, 2023",1st Qtr,5:14,False,2,8,False,7,15,BOS,PHI,2023,red
106,252,"May 11, 2023",1st Qtr,3:41,False,2,6,False,12,18,BOS,PHI,2023,red
152,223,"May 11, 2023",2nd Qtr,11:26,True,2,10,False,24,32,BOS,PHI,2023,green
308,283,"May 11, 2023",2nd Qtr,10:23,False,3,26,False,24,37,BOS,PHI,2023,red
65,259,"May 11, 2023",2nd Qtr,9:25,False,2,2,False,24,37,BOS,PHI,2023,red
55,240,"May 11, 2023",2nd Qtr,7:18,True,2,1,False,28,40,BOS,PHI,2023,green
59,240,"May 11, 2023",2nd Qtr,3:39,True,2,1,False,34,46,BOS,PHI,2023,green
265,87,"May 11, 2023",2nd Qtr,2:34,False,3,26,False,34,48,BOS,PHI,2023,red
47,253,"May 11, 2023",3rd Qtr,8:23,True,2,1,False,52,60,BOS,PHI,2023,green
56,238,"May 11, 2023",3rd Qtr,0:35,False,2,1,True,71,69,BOS,PHI,2023,red
308,324,"May 11, 2023",4th Qtr,11:48,False,3,27,True,73,71,BOS,PHI,2023,red
327,252,"May 11, 2023",4th Qtr,4:29,False,3,28,True,83,81,BOS,PHI,2023,red
97,248,"May 11, 2023",4th Qtr,2:11,False,2,5,False,84,89,BOS,PHI,2023,red
31,212,"May 11, 2023",4th Qtr,1:37,False,2,3,False,84,92,BOS,PHI,2023,red
258,418,"May 14, 2023",1st Qtr,11:19,False,3,27,False,0,0,BOS,PHI,2023,red
79,256,"May 14, 2023",1st Qtr,11:11,True,2,3,True,2,0,BOS,PHI,2023,green
65,277,"May 14, 2023",1st Qtr,4:19,False,2,4,True,15,13,BOS,PHI,2023,red
263,387,"May 14, 2023",2nd Qtr,11:37,False,3,26,True,29,23,BOS,PHI,2023,red
128,322,"May 14, 2023",2nd Qtr,10:18,False,2,11,True,31,26,BOS,PHI,2023,red
141,335,"May 14, 2023",2nd Qtr,9:04,False,2,13,True,35,26,BOS,PHI,2023,red
101,212,"May 14, 2023",2nd Qtr,6:12,True,2,6,True,37,35,BOS,PHI,2023,green
208,443,"May 14, 2023",2nd Qtr,0:12,False,3,26,False,52,55,BOS,PHI,2023,red
289,120,"May 14, 2023",3rd Qtr,8:02,True,3,27,False,58,65,BOS,PHI,2023,green
300,330,"May 14, 2023",3rd Qtr,2:12,False,3,27,False,58,80,BOS,PHI,2023,red
67,218,"May 14, 2023",4th Qtr,10:04,False,2,3,False,65,91,BOS,PHI,2023,red
